surface_id,surface,label,count,status,reason,canonical,label_final,label_conflict,labels_seen,package_count,document_count,example_sentence_id,example_text,example_path
sf_74f51eecd8c0040a,"săn bắt, giết, nuôi, nhốt, tàng trữ, vận chuyển, buôn bán trái phép động vật, bộ phận cơ thể hoặc sản phẩm của động vật",BEHAVIOR,1,review,low_frequency,"săn bắt, giết, nuôi, nhốt, tàng trữ, vận chuyển, buôn bán trái phép động vật, bộ phận cơ thể hoặc sản phẩm của động vật",BEHAVIOR,False,BEHAVIOR:1,1,1,12_2017_qh14.dieu_1.khoan_57.diem_a.text_1.passage.s004,"Săn bắt, giết, nuôi, nhốt, tàng trữ, vận chuyển, buôn bán trái phép động vật, bộ phận cơ thể hoặc sản phẩm của động vật","12/2017/QH14 > Điều 1. Sửa đổi, bổ sung, bãi bỏ một số điều của Bộ luật Hình sự số 100/2015/QH13 > Khoản 57. Sửa đổi, bổ sung Điều 234 như sau: > Điểm a. Sửa đổi, bổ sung tên điều, các khoản 1, 2 và 3 Điều 234 như sau: > Đoạn 1"
sf_db3f79b3046c448f,"săn bắt, giết, nuôi, nhốt, vận chuyển, buôn bán trái phép động vật nguy cấp, quý hiếm nhóm ib hoặc thuộc phụ lục i của công ước về buôn bán quốc tế các loài động vật, thực vật hoang dã nguy cấp",BEHAVIOR,1,review,low_frequency,"săn bắt, giết, nuôi, nhốt, vận chuyển, buôn bán trái phép động vật nguy cấp, quý hiếm nhóm ib hoặc thuộc phụ lục i của công ước về buôn bán quốc tế các loài động vật, thực vật hoang dã nguy cấp",BEHAVIOR,False,BEHAVIOR:1,1,1,100_2015_qh13.dieu_244.khoan_1.diem_c.passage.s001,"Săn bắt, giết, nuôi, nhốt, vận chuyển, buôn bán trái phép động vật nguy cấp, quý hiếm Nhóm IB hoặc thuộc Phụ lục I của Công ước về buôn bán quốc tế các loài động vật, thực vật hoang dã nguy cấp","100/2015/QH13 > Phần thứ hai. CÁC TỘI PHẠM > Chương XIX. CÁC TỘI PHẠM VỀ MÔI TRƯỜNG > Điều 244. Tội vi phạm quy định về quản lý, bảo vệ động vật nguy cấp, quý, hiếm > Khoản 1. Người nào vi phạm quy định về quản lý, bảo vệ động vật thuộc danh mục loài nguy cấp, quý, hiếm được ưu tiên bảo vệ; động vật nguy cấp, quý hiếm thuộc Nhóm IB hoặc thuộc Phụ lục I của Công ước về buôn bán quốc tế các loài động vật, thực vật hoang dã nguy cấp, thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 500.000.000 đồng đến 2.000.000.000 đồng hoặc bị phạt tù từ 01 năm đến 05 năm: > Điểm c. Săn bắt, giết, nuôi, nhốt, vận chuyển, buôn bán trái phép động vật nguy cấp, quý hiếm Nhóm IB hoặc thuộc Phụ lục I của Công ước về buôn bán quốc tế các loài động vật, thực vật hoang dã nguy cấp mà không thuộc loài quy định tại điểm a khoản này với số lượng từ 03 đến 07 cá thể lớp thú, từ 07 đến 10 cá thể lớp chim, bò sát hoặc từ 10 đến 15 cá thể động vật các lớp khác;"
sf_e21967505f4af4ff,"săn bắt, giết, nuôi, nhốt, vận chuyển, buôn bán trái phép động vật nguy cấp, quý, hiếm nhóm iib",BEHAVIOR,1,review,low_frequency,"săn bắt, giết, nuôi, nhốt, vận chuyển, buôn bán trái phép động vật nguy cấp, quý, hiếm nhóm iib",BEHAVIOR,False,BEHAVIOR:1,1,1,100_2015_qh13.dieu_234.khoan_1.diem_a.passage.s001,"Săn bắt, giết, nuôi, nhốt, vận chuyển, buôn bán trái phép động vật nguy cấp, quý, hiếm Nhóm IIB","100/2015/QH13 > Phần thứ hai. CÁC TỘI PHẠM > Chương XVIII. CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ > Mục 3. CÁC TỘI PHẠM KHÁC XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ > Điều 234. Tội vi phạm quy định về quản lý, bảo vệ động vật hoang dã > Khoản 1. Người nào thực hiện một trong các hành vi sau đây, nếu không thuộc trường hợp quy định tại Điều 242 và Điều 244 của Bộ luật này, thì bị phạt tiền từ 50.000.000 đồng đến 300.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc bị phạt tù từ 06 tháng đến 03 năm: > Điểm a. Săn bắt, giết, nuôi, nhốt, vận chuyển, buôn bán trái phép động vật nguy cấp, quý, hiếm Nhóm IIB hoặc thuộc Phụ lục II của Công ước về buôn bán quốc tế các loài động vật, thực vật hoang dã nguy cấp có giá trị từ 300.000.000 đồng đến dưới 1.000.000.000 đồng; động vật hoang dã thông thường khác có giá trị từ 500.000.000 đồng đến dưới 1.500.000.000 đồng;"
sf_34935e449563d7bb,"săn bắt, giết, nuôi, nhốt, vận chuyển, buôn bán trái phép động vật thuộc danh mục thực vật rừng, động vật rừng nguy cấp, quý, hiếm nhóm ib",BEHAVIOR,1,review,low_frequency,"săn bắt, giết, nuôi, nhốt, vận chuyển, buôn bán trái phép động vật thuộc danh mục thực vật rừng, động vật rừng nguy cấp, quý, hiếm nhóm ib",BEHAVIOR,False,BEHAVIOR:1,1,1,12_2017_qh14.dieu_1.khoan_64.diem_a.text_1.passage.s006,"Săn bắt, giết, nuôi, nhốt, vận chuyển, buôn bán trái phép động vật thuộc Danh mục thực vật rừng, động vật rừng nguy cấp, quý, hiếm Nhóm IB","12/2017/QH14 > Điều 1. Sửa đổi, bổ sung, bãi bỏ một số điều của Bộ luật Hình sự số 100/2015/QH13 > Khoản 64. Sửa đổi, bổ sung Điều 244 như sau: > Điểm a. Sửa đổi, bổ sung tên điều, các khoản 1, 2 và 3 Điều 244 như sau: > Đoạn 1"
sf_d331ddbf3d3fbfae,sơ chế,BEHAVIOR,1,review,low_frequency,sơ chế,BEHAVIOR,False,BEHAVIOR:1,1,1,100_2015_qh13.dieu_316.khoan_1_2.diem_b.passage.s001,sơ chế,"100/2015/QH13 > Phần thứ hai. CÁC TỘI PHẠM > Chương XXI. CÁC TỘI XÂM PHẠM AN TOÀN CÔNG CỘNG, TRẬT TỰ CÔNG CỘNG > Mục 3. CÁC TỘI PHẠM KHÁC XÂM PHẠM AN TOÀN CÔNG CỘNG > Điều 316. Tội phá thai trái phép > Khoản 1. Người nào thực hiện một trong các hành vi sau đây vi phạm các quy định về an toàn thực phẩm, thì bị phạt tiền từ 50.000.000 đồng đến 200.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm: > Điểm b. Sử dụng hóa chất, kháng sinh, thuốc thú y, thuốc bảo vệ thực vật cấm sử dụng trong trồng trọt, chăn nuôi, nuôi trồng thủy sản, làm muối, sơ chế, chế biến, bảo quản nông, lâm, thủy sản và muối tạo ra dư lượng vượt ngưỡng cho phép trong sản phẩm;"
sf_a3651c750ba3a954,"sơ, cấp cứu",BEHAVIOR,1,review,low_frequency,"sơ, cấp cứu",BEHAVIOR,False,BEHAVIOR:1,1,1,14_2025_tt_bxd.phu_luc_i_chuong_trinh_khung_dao_tao_xe.p_92.passage.s001,"sơ, cấp cứu","Phụ lục I > CHƯƠNG TRÌNH KHUNG ĐÀO TẠO LÁI XE > C. CHƯƠNG TRÌNH KHUNG ĐÀO TẠO LÁI XE Ô TÔ > III. Môn học đạo đức người lái xe, văn hóa giao thông và phòng chống tác hại của rượu, bia khi tham gia giao thông, kỹ năng phòng cháy, chữa cháy và cứu nạn, cứu hộ > 1. Mục đích, yêu cầu > 1.2. Yêu cầu > Đoạn 92"
sf_21197155f63af7fa,sản xuất trái phép chất ma túy,BEHAVIOR,1,review,low_frequency,sản xuất trái phép chất ma túy,BEHAVIOR,False,BEHAVIOR:1,1,1,100_2015_qh13.dieu_91.khoan_2.diem_a.passage.s004,sản xuất trái phép chất ma túy,"100/2015/QH13 > Phần thứ nhất. NHỮNG QUY ĐỊNH CHUNG > Chương XII. NHỮNG QUY ĐỊNH ĐỐI VỚI NGƯỜI DƯỚI 18 TUỔI PHẠM TỘI > Mục 1. QUY ĐỊNH CHUNG VỀ XỬ LÝ HÌNH SỰ ĐỐI VỚI NGƯỜI DƯỚI 18 TUỔI PHẠM TỘI > Điều 91. Nguyên tắc xử lý đối với người dưới 18 tuổi phạm tội > Khoản 2. Người dưới 18 tuổi phạm tội thuộc một trong các trường hợp sau đây và có nhiều tình tiết giảm nhẹ, tự nguyện khắc phục phần lớn hậu quả, nếu không thuộc trường hợp quy định tại Điều 29 của Bộ luật này, thì có thể được miễn trách nhiệm hình sự và áp dụng các biện pháp quy định tại Mục 2 Chương này: > Điểm a. Người từ đủ 16 tuổi đến dưới 18 tuổi phạm tội ít nghiêm trọng, phạm tội nghiêm trọng, trừ trường hợp quy định tại Điều 134 (tội cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác); Điều 141 (tội hiếp dâm); Điều 171 (tội cướp giật tài sản); Điều 248 (tội sản xuất trái phép chất ma túy); Điều 249 (tội tàng trữ trái phép chất ma túy); Điều 250 (tội vận chuyển trái phép chất ma túy); Điều 251 (tội mua bán trái phép chất ma túy); Điều 252 (tội chiếm đoạt chất ma túy) của Bộ luật này;"
sf_647f7e9c3bf4faa7,sản xuất trái phép chất ma túy dưới bất kỳ hình thức nào,BEHAVIOR,1,review,low_frequency,sản xuất trái phép chất ma túy dưới bất kỳ hình thức nào,BEHAVIOR,False,BEHAVIOR:1,1,1,100_2015_qh13.dieu_248.khoan_1.passage.s001,sản xuất trái phép chất ma túy dưới bất kỳ hình thức nào,"100/2015/QH13 > Phần thứ hai. CÁC TỘI PHẠM > Chương XX. CÁC TỘI PHẠM VỀ MA TÚY > Điều 248. Tội sản xuất trái phép chất ma túy > Khoản 1. Người nào sản xuất trái phép chất ma túy dưới bất kỳ hình thức nào, thì bị phạt tù từ 02 năm đến 07 năm."
sf_6d3e90ad0c1f36e7,"sản xuất trái phép, mua bán trái phép, chiếm đoạt chất ma túy",BEHAVIOR,1,review,low_frequency,"sản xuất trái phép, mua bán trái phép, chiếm đoạt chất ma túy",BEHAVIOR,False,BEHAVIOR:1,1,1,100_2015_qh13.dieu_66.khoan_2.diem_a.passage.s004,"sản xuất trái phép, mua bán trái phép, chiếm đoạt chất ma túy","100/2015/QH13 > Phần thứ nhất. NHỮNG QUY ĐỊNH CHUNG > Chương IX. THỜI HIỆU THI HÀNH BẢN ÁN, MIỄN CHẤP HÀNH HÌNH PHẠT, GIẢM THỜI HẠN CHẤP HÀNH HÌNH PHẠT > Điều 66. Tha tù trước thời hạn có điều kiện > Khoản 2. Không áp dụng quy định của Điều này đối với người bị kết án thuộc một trong các trường hợp sau đây: > Điểm a. Người bị kết án về tội xâm phạm an ninh quốc gia; tội khủng bố; tội phá hoại hòa bình, chống loài người và tội phạm chiến tranh hoặc người bị kết án từ 10 năm tù trở lên đối với tội cố ý xâm phạm tính mạng, sức khỏe, nhân phẩm của con người; 07 năm tù trở lên đối với các tội cướp tài sản, bắt cóc nhằm chiếm đoạt tài sản và sản xuất trái phép, mua bán trái phép, chiếm đoạt chất ma túy;"
sf_30fa58331092210a,"sản xuất, tàng trữ, vận chuyển, sử dụng hoặc mua bán trái phép chất cháy, chất độc",BEHAVIOR,1,review,low_frequency,"sản xuất, tàng trữ, vận chuyển, sử dụng hoặc mua bán trái phép chất cháy, chất độc",BEHAVIOR,False,BEHAVIOR:1,1,1,12_2017_qh14.dieu_1.khoan_113.text_1.passage.s001,"sản xuất, tàng trữ, vận chuyển, sử dụng hoặc mua bán trái phép chất cháy, chất độc","12/2017/QH14 > Điều 1. Sửa đổi, bổ sung, bãi bỏ một số điều của Bộ luật Hình sự số 100/2015/QH13 > Khoản 113. Sửa đổi, bổ sung Điều 311 như sau: > Đoạn 1"
sf_96ce56ec77c07868,"sản xuất, tàng trữ, vận chuyển, sử dụng, phát tán, mua bán trái phép hoặc chiếm đoạt chất phóng xạ, vật liệu hạt nhân",BEHAVIOR,1,review,low_frequency,"sản xuất, tàng trữ, vận chuyển, sử dụng, phát tán, mua bán trái phép hoặc chiếm đoạt chất phóng xạ, vật liệu hạt nhân",BEHAVIOR,False,BEHAVIOR:1,1,1,12_2017_qh14.dieu_1.khoan_111.text_1.passage.s001,"sản xuất, tàng trữ, vận chuyển, sử dụng, phát tán, mua bán trái phép hoặc chiếm đoạt chất phóng xạ, vật liệu hạt nhân","12/2017/QH14 > Điều 1. Sửa đổi, bổ sung, bãi bỏ một số điều của Bộ luật Hình sự số 100/2015/QH13 > Khoản 111. Sửa đổi, bổ sung Điều 309 như sau: > Đoạn 1"
sf_3452e02e503a49b2,số 1,BEHAVIOR,1,review,low_frequency,số 1,BEHAVIOR,False,BEHAVIOR:1,1,1,12_2025_tt_bca.phu_luc_iv_quy_trinh_sat_hach_lai_xe_cac_hang_b_c1_c_d1_d2_va_d.table_12.passage.s001,số 1,"Phụ lục IV > QUY TRÌNH SÁT HẠCH LÁI XE CÁC HẠNG B, C1, C, D1, D2 VÀ D > C. SÁT HẠCH THỰC HÀNH > I. Sát hạch thực hành lái xe trong hình > 2. Đối với người dự sát hạch > 2.2. Thực hiện bài sát hạch thực hành lái xe trong hình > 2.2.2. Yêu cầu đối với các bài sát hạch lái xe trong hình > i) Bài sát hạch: thay đổi số trên đường bằng > Bảng 12"
sf_83e5f74a0b2948c7,số 2,BEHAVIOR,1,review,low_frequency,số 2,BEHAVIOR,False,BEHAVIOR:1,1,1,12_2025_tt_bca.phu_luc_iv_quy_trinh_sat_hach_lai_xe_cac_hang_b_c1_c_d1_d2_va_d.table_12.passage.s001,số 2,"Phụ lục IV > QUY TRÌNH SÁT HẠCH LÁI XE CÁC HẠNG B, C1, C, D1, D2 VÀ D > C. SÁT HẠCH THỰC HÀNH > I. Sát hạch thực hành lái xe trong hình > 2. Đối với người dự sát hạch > 2.2. Thực hiện bài sát hạch thực hành lái xe trong hình > 2.2.2. Yêu cầu đối với các bài sát hạch lái xe trong hình > i) Bài sát hạch: thay đổi số trên đường bằng > Bảng 12"
sf_7edcc5edadadaad1,số 3,BEHAVIOR,1,review,low_frequency,số 3,BEHAVIOR,False,BEHAVIOR:1,1,1,12_2025_tt_bca.phu_luc_iv_quy_trinh_sat_hach_lai_xe_cac_hang_b_c1_c_d1_d2_va_d.table_12.passage.s001,số 3,"Phụ lục IV > QUY TRÌNH SÁT HẠCH LÁI XE CÁC HẠNG B, C1, C, D1, D2 VÀ D > C. SÁT HẠCH THỰC HÀNH > I. Sát hạch thực hành lái xe trong hình > 2. Đối với người dự sát hạch > 2.2. Thực hiện bài sát hạch thực hành lái xe trong hình > 2.2.2. Yêu cầu đối với các bài sát hạch lái xe trong hình > i) Bài sát hạch: thay đổi số trên đường bằng > Bảng 12"
sf_cecd250dd97d7b7c,số lượng học viên học thực hành,BEHAVIOR,1,review,low_frequency,số lượng học viên học thực hành,BEHAVIOR,False,BEHAVIOR:1,1,1,14_2025_tt_bxd.dieu_30.khoan_1.diem_e.passage.s002,số lượng học viên học thực hành,"14/2025/TT-BXD > Chương V. TRÁCH NHIỆM CỦA CÁC CƠ QUAN, ĐƠN VỊ > Điều 30. Cơ sở đào tạo lái xe > Khoản 1. Đối với công tác đào tạo lái xe: > Điểm e. Tổ chức đào tạo mới và đào tạo nâng hạng giấy phép lái xe ô tô bảo đảm thực hiện theo lưu lượng, địa điểm, hạng giấy phép lái xe ghi trong giấy phép đào tạo lái xe và cấp giấy xác nhận hoàn thành khóa đào tạo cho người đạt yêu cầu theo mẫu quy định tại Phụ lục XIX ban hành kèm theo Thông tư này; bố trí số lượng học viên học thực hành đối với mỗi hạng giấy phép lái xe không vượt quá khả năng đáp ứng về số xe tập lái và giáo viên dạy thực hành lái xe của cơ sở đào tạo;"
sf_e0d2534f04a885a7,số lượng người đăng ký của từng biển số,BEHAVIOR,1,review,low_frequency,số lượng người đăng ký của từng biển số,BEHAVIOR,False,BEHAVIOR:1,1,1,156_2024_nd_cp.phu_luc_ii_yeu_cau_tinh_nang_ky_thuat_trang_thong_tin_dau_gia_truc_tuyen.table_1.row_44.passage.s001,số lượng người đăng ký của từng biển số,Phụ lục II > YÊU CẦU TÍNH NĂNG KỸ THUẬT TRANG THÔNG TIN ĐẤU GIÁ TRỰC TUYẾN > Bảng 1 > Dòng 44
sf_72638a945561318a,số tiền thu được từ đấu giá biển số xe,BEHAVIOR,1,review,low_frequency,số tiền thu được từ đấu giá biển số xe,BEHAVIOR,False,BEHAVIOR:1,1,1,156_2024_nd_cp.dieu_24.khoan_3.passage.s001,Số tiền thu được từ đấu giá biển số xe,"156/2024/ND-CP > Chương III. THU, NỘP, XỬ LÝ TIỀN ĐẶT TRƯỚC, HOÀN TIỀN TRÚNG ĐẤU GIÁ > Điều 24. Thu, nộp tiền trúng đấu giá và chi phục vụ hoạt động đấu giá trước khi nộp vào ngân sách nhà nước > Khoản 3. Số tiền thu được từ đấu giá biển số xe sau khi trừ các khoản chi phục vụ hoạt động đấu giá (sau đây viết gọn là tiền bán đấu giá) và tiền lãi phát sinh (nếu có) trên số dư tài khoản chuyên thu của Bộ Công an thực hiện kê khai, nộp, quyết toán với cơ quan thuế. Cơ quan thuế quản lý kê khai, nộp, quyết toán khoản thu này theo quy định pháp luật về quản lý thuế."
sf_bd81b9012797a9f4,sử dụng chất nổ,BEHAVIOR,1,review,low_frequency,sử dụng chất nổ,BEHAVIOR,False,BEHAVIOR:1,1,1,12_2017_qh14.dieu_1.khoan_60.diem_a.text_1.passage.s004,Sử dụng chất nổ,"12/2017/QH14 > Điều 1. Sửa đổi, bổ sung, bãi bỏ một số điều của Bộ luật Hình sự số 100/2015/QH13 > Khoản 60. Sửa đổi, bổ sung Điều 238 như sau: > Điểm a. Sửa đổi, bổ sung các khoản 1, 2 và 3 Điều 238 như sau: > Đoạn 1"
sf_46c9323811cff272,"sử dụng con dấu, tài liệu, giấy tờ đó",BEHAVIOR,1,review,low_frequency,"sử dụng con dấu, tài liệu, giấy tờ đó",BEHAVIOR,False,BEHAVIOR:1,1,1,100_2015_qh13.dieu_341.khoan_1.passage.s001,"sử dụng con dấu, tài liệu, giấy tờ đó","100/2015/QH13 > Phần thứ hai. CÁC TỘI PHẠM > Chương XXII. CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH > Điều 341. Tội làm giả con dấu, tài liệu của cơ quan, tổ chức; tội sử dụng con dấu, tài liệu giả của cơ quan, tổ chức > Khoản 1. Người nào làm giả con dấu, tài liệu hoặc giấy tờ khác của cơ quan, tổ chức hoặc sử dụng con dấu, tài liệu, giấy tờ đó thực hiện hành vi trái pháp luật, thì bị phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc bị phạt tù từ 06 tháng đến 03 năm."
